camera,side,time_s,BFI,BVI
4,left,12.4,5.43623,8.15116
4,left,12.425,5.50073,8.00753
4,left,12.45,5.2208,7.89377
4,left,12.475,5.06301,7.98187
4,left,12.5,5.29268,7.88611
4,left,12.525,5.27095,7.83612
4,left,12.55,4.93337,7.68245
4,left,12.575,5.12512,7.75146
4,left,12.6,5.21201,7.71542
4,left,12.625,4.72181,7.68104
4,left,12.65,4.72281,7.45425
4,left,12.675,4.84485,7.40338
4,left,12.7,4.70222,7.24673
4,left,12.725,4.75459,7.23672
4,left,12.75,5.08454,7.27975
4,left,12.775,5.38386,7.19547
4,left,12.8,5.58019,7.22933
4,left,12.825,5.92723,7.17929
4,left,12.85,6.30047,7.43379
4,left,12.875,6.30827,7.33674
4,left,12.9,6.82552,7.3778
4,left,12.925,6.16035,7.52746
4,left,12.95,6.14201,7.56012
4,left,12.975,5.80781,7.75749
4,left,13.0,5.56768,7.77999
4,left,13.025,5.46283,7.92925
4,left,13.05,5.60249,8.18805
4,left,13.075,5.70265,7.65403
4,left,13.1,4.96279,7.96575
4,left,13.125,5.23536,8.02037
4,left,13.15,5.27018,7.87855
4,left,13.175,4.59481,8.06586
4,left,13.2,5.25802,7.81578
4,left,13.225,5.39132,7.74262
4,left,13.25,4.90797,7.98331
4,left,13.275,4.97001,7.71107
4,left,13.3,5.1859,7.85247
4,left,13.325,5.20273,7.44778
4,left,13.35,5.03819,7.64372
4,left,13.375,4.66774,7.47277
4,left,13.4,4.92466,7.19343
4,left,13.425,4.84187,7.29181
4,left,13.45,5.42449,7.36421
4,left,13.475,5.3207,7.01242
4,left,13.5,5.81332,7.24082
4,left,13.525,5.84934,7.21537
4,left,13.55,6.29871,7.14293
4,left,13.575,6.32679,7.37388
4,left,13.6,6.60105,7.3996
4,left,13.625,5.84823,7.49553
4,left,13.65,5.57757,7.55042
4,left,13.675,5.29844,7.51481
4,left,13.7,5.66367,7.70725
4,left,13.725,5.68036,7.73565
4,left,13.75,5.50094,7.90966
4,left,13.775,5.72349,8.00036
4,left,13.8,5.09899,7.96545
4,left,13.825,4.80609,7.95044
4,left,13.85,5.03357,7.90678
4,left,13.875,5.33425,8.08387
4,left,13.9,5.12332,7.83051
4,left,13.925,5.0448,7.83607
4,left,13.95,4.72965,7.91615
4,left,13.975,5.05888,7.73817
4,left,14.0,5.07282,7.73448
4,left,14.025,5.27399,7.62826
4,left,14.05,5.09956,7.54606
4,left,14.075,4.9426,7.43105
4,left,14.1,4.58122,7.3131
4,left,14.125,4.76693,7.32303
4,left,14.15,5.29303,7.18168
4,left,14.175,4.91609,7.42268
4,left,14.2,5.85862,7.21384
4,left,14.225,5.96894,6.98371
4,left,14.25,5.69939,7.30408
4,left,14.275,5.91051,7.24752
4,left,14.3,6.12973,7.14219
4,left,14.325,5.7862,7.47003
4,left,14.35,6.0327,7.48743
4,left,14.375,5.57197,7.62245
4,left,14.4,5.24822,7.67906
4,left,14.425,5.37869,7.69857
4,left,14.45,5.33954,7.94151
4,left,14.475,5.66056,7.92793
4,left,14.5,5.24777,7.89105
4,left,14.525,5.04299,7.85343
4,left,14.55,5.27705,7.94456
4,left,14.575,5.23077,7.747
4,left,14.6,5.24834,7.94061
4,left,14.625,5.18202,7.8948
4,left,14.65,4.5735,7.78934
4,left,14.675,5.23955,7.89779
4,left,14.7,4.69061,7.6871
4,left,14.725,4.78859,7.46552
4,left,14.75,4.64048,7.50437
4,left,14.775,4.78989,7.56406
4,left,14.8,4.84745,7.1993
4,left,14.825,4.9237,7.19622
4,left,14.85,5.54087,7.37567
4,left,14.875,5.27418,7.27418
4,left,14.9,5.84927,7.19149
4,left,14.925,5.97783,7.12092
4,left,14.95,6.07208,7.41856
4,left,14.975,5.9737,7.22862
4,right,0.0,4.46537,7.26053
4,right,0.025,4.65944,7.3548
4,right,0.05,4.87929,7.12923
4,right,0.075,5.1578,7.33305
4,right,0.1,5.56483,7.312
4,right,0.125,5.67024,7.07878
4,right,0.15,5.50279,7.28473
4,right,0.175,5.49543,7.26253
4,right,0.2,5.29303,7.4817
4,right,0.225,5.01499,7.42869
4,right,0.25,4.78228,7.57966
4,right,0.275,4.79825,7.78273
4,right,0.3,4.84898,7.86843
4,right,0.325,4.70624,7.81713
4,right,0.35,5.00342,7.816
4,right,0.375,4.80843,7.81845
4,right,0.4,4.39547,8.14532
4,right,0.425,4.61073,8.0225
4,right,0.45,4.46875,8.00142
4,right,0.475,4.33698,7.97507
4,right,0.5,4.37263,8.19168
4,right,0.525,4.33254,7.9452
4,right,0.55,4.59778,7.72902
4,right,0.575,4.31278,7.67029
4,right,0.6,4.2626,7.52334
4,right,0.625,4.26532,7.47329
4,right,0.65,4.46889,7.42141
4,right,0.675,4.4847,7.37668
4,right,0.7,4.19785,7.17191
4,right,0.725,4.6224,7.14982
4,right,0.75,4.96633,7.26501
4,right,0.775,5.1184,7.39301
4,right,0.8,5.53265,7.22453
4,right,0.825,5.73906,7.08617
4,right,0.85,6.01159,7.32478
4,right,0.875,5.63409,7.21424
4,right,0.9,5.3233,7.55702
4,right,0.925,5.1486,7.4917
4,right,0.95,4.89464,7.60471
4,right,0.975,4.65445,7.60512
4,right,1.0,4.82145,7.63842
4,right,1.025,4.81875,7.8211
4,right,1.05,4.72131,7.86598
4,right,1.075,4.71371,8.00337
4,right,1.1,4.54357,7.92429
4,right,1.125,4.69312,8.11806
4,right,1.15,4.51387,7.83251
4,right,1.175,4.74781,8.14374
4,right,1.2,4.36924,7.92754
4,right,1.225,4.38012,8.02136
4,right,1.25,4.39323,7.78145
4,right,1.275,4.35307,7.76816
4,right,1.3,4.07312,7.58643
4,right,1.325,4.35618,7.61128
4,right,1.35,4.56387,7.45927
4,right,1.375,4.42176,7.11766
4,right,1.4,4.22054,7.34713
4,right,1.425,4.74048,7.4035
4,right,1.45,4.94395,7.13294
4,right,1.475,5.29603,7.08975
4,right,1.5,5.61333,7.20777
4,right,1.525,5.73616,7.0864
4,right,1.55,5.67307,7.18903
4,right,1.575,5.49504,7.35652
4,right,1.6,5.2611,7.49336
4,right,1.625,5.16542,7.60312
4,right,1.65,4.8018,7.46351
4,right,1.675,4.94161,7.67625
4,right,1.7,4.7757,7.58395
4,right,1.725,4.94717,7.90934
4,right,1.75,4.57235,7.75469
4,right,1.775,4.75682,7.96293
4,right,1.8,4.82575,7.93104
4,right,1.825,4.44341,7.92541
4,right,1.85,4.54063,7.80045
4,right,1.875,4.54839,7.75263
4,right,1.9,4.41373,8.00012
4,right,1.925,4.34954,7.96571
4,right,1.95,4.5482,7.83841
4,right,1.975,4.39356,7.76259
4,right,2.0,4.47791,7.68529
4,right,2.025,4.58365,7.72883
4,right,2.05,4.58689,7.47364
4,right,2.075,4.34167,7.4186
4,right,2.1,4.60834,7.49099
4,right,2.125,5.16862,7.26342
4,right,2.15,5.21056,7.25547
4,right,2.175,5.56588,7.21789
4,right,2.2,5.72622,7.30249
4,right,2.225,5.75823,7.13531
4,right,2.25,5.62323,7.40397
4,right,2.275,5.41469,7.23449
4,right,2.3,5.1405,7.44478
4,right,2.325,4.97741,7.4995
4,right,2.35,5.03991,7.56727
4,right,2.375,4.92556,7.44152
4,right,2.4,4.78992,7.5395
4,right,2.425,4.65564,7.84671
4,right,2.45,4.59259,8.03403
4,right,2.475,4.64369,7.87555
4,right,2.5,4.49797,7.92774
4,right,2.525,4.63911,7.91959
4,right,2.55,4.33911,8.08632
4,right,2.575,4.48749,7.7753
4,right,2.6,4.39869,7.93399
4,right,2.625,4.45985,7.86657
4,right,2.65,4.45603,7.9176
4,right,2.675,4.45302,7.90419
4,right,2.7,4.33991,7.74564
4,right,2.725,4.46659,7.38881
4,right,2.75,4.73444,7.55982
4,right,2.775,5.05613,7.68748
4,right,2.8,5.20662,7.35015
4,right,2.825,5.61207,7.30653
4,right,2.85,5.74159,7.33334
4,right,2.875,5.84584,7.2142
4,right,2.9,5.87197,7.22134
4,right,2.925,5.55078,7.28231
4,right,2.95,5.30338,7.02281
4,right,2.975,5.20275,7.20564
4,right,3.0,4.97856,7.27383
4,right,3.025,4.89836,7.37362
4,right,3.05,4.85774,7.38858
4,right,3.075,4.82392,7.69649
4,right,3.1,4.82879,7.70478
4,right,3.125,4.73516,7.82491
4,right,3.15,4.94567,7.90377
4,right,3.175,4.49642,7.87585
4,right,3.2,4.41801,7.99244
4,right,3.225,4.64667,7.85742
4,right,3.25,4.45208,7.97472
4,right,3.275,4.5284,7.98064
4,right,3.3,4.42153,8.0283
4,right,3.325,4.71617,7.94994
4,right,3.35,4.36148,7.72678
4,right,3.375,4.36557,7.82605
4,right,3.4,4.52594,7.83392
4,right,3.425,4.29549,7.62182
4,right,3.45,4.43543,7.53024
4,right,3.475,4.5497,7.4085
4,right,3.5,4.54101,7.29926
4,right,3.525,4.77515,7.37699
4,right,3.55,5.10896,7.34497
4,right,3.575,5.12485,7.29828
4,right,3.6,5.74297,7.11486
4,right,3.625,5.75659,7.35707
4,right,3.65,5.69497,7.19058
4,right,3.675,5.54812,7.47536
4,right,3.7,5.34079,7.20116
4,right,3.725,5.33189,7.3876
4,right,3.75,4.93898,7.52833
4,right,3.775,4.90303,7.43607
4,right,3.8,4.77132,7.73425
4,right,3.825,4.7001,7.73735
4,right,3.85,4.67543,7.80494
4,right,3.875,4.73573,7.85557
4,right,3.9,4.65789,7.90784
4,right,3.925,4.61529,7.91168
4,right,3.95,4.53036,7.94482
4,right,3.975,4.27746,7.88371
4,right,4.0,4.55149,8.02311
4,right,4.025,4.37099,7.95473
4,right,4.05,4.50803,7.77973
4,right,4.075,4.46407,7.87331
4,right,4.1,4.47054,7.82203
4,right,4.125,4.4738,7.56931
4,right,4.15,4.31296,7.77497
4,right,4.175,4.45492,7.42155
4,right,4.2,4.41378,7.50481
4,right,4.225,4.27103,7.16916
4,right,4.25,4.62467,7.32884
4,right,4.275,4.91168,7.33582
4,right,4.3,5.49474,7.11503
4,right,4.325,5.42932,7.26765
4,right,4.35,5.67602,7.03857
4,right,4.375,5.76921,7.35853
4,right,4.4,5.66881,7.25796
4,right,4.425,5.37313,7.52867
4,right,4.45,5.10941,7.45672
4,right,4.475,4.78814,7.59726
4,right,4.5,4.93784,7.51569
4,right,4.525,4.58982,7.7251
4,right,4.55,4.76178,7.71847
4,right,4.575,4.81155,7.73512
4,right,4.6,4.56262,7.81916
4,right,4.625,4.38613,7.91822
4,right,4.65,4.59878,7.90535
4,right,4.675,4.50413,8.18161
4,right,4.7,4.42018,8.01443
4,right,4.725,4.38583,8.00742
4,right,4.75,4.26537,7.94084
4,right,4.775,4.38291,7.89283
4,right,4.8,4.39711,7.60077
4,right,4.825,4.1683,7.65892
4,right,4.85,4.24022,7.50821
4,right,4.875,4.42321,7.62894
4,right,4.9,4.11255,7.45242
4,right,4.925,4.61115,7.2648
4,right,4.95,4.51381,7.36711
4,right,4.975,5.01284,7.35901
4,right,5.0,5.13962,7.13365
4,right,5.025,5.54909,7.31878
4,right,5.05,5.68874,7.23698
4,right,5.075,5.64571,7.19949
4,right,5.1,5.55601,7.25372
4,right,5.125,5.33586,7.43947
4,right,5.15,4.87574,7.40929
4,right,5.175,4.76872,7.5362
4,right,5.2,4.97413,7.61416
4,right,5.225,4.90218,7.65212
4,right,5.25,4.81242,7.74326
4,right,5.275,4.55765,7.79227
4,right,5.3,4.80204,8.03141
4,right,5.325,4.54933,8.01156
4,right,5.35,4.5527,8.06107
4,right,5.375,4.21952,7.9749
4,right,5.4,4.34887,8.07866
4,right,5.425,4.23726,7.80582
4,right,5.45,4.24811,7.97276
4,right,5.475,4.17586,7.74166
4,right,5.5,4.28105,7.86557
4,right,5.525,4.27013,7.76823
4,right,5.55,4.28016,7.57554
4,right,5.575,4.2637,7.40371
4,right,5.6,4.21645,7.35335
4,right,5.625,4.26635,7.31183
4,right,5.65,4.31334,6.99975
4,right,5.675,4.60785,7.43533
4,right,5.7,4.96602,7.07852
4,right,5.725,5.17847,7.27669
4,right,5.75,5.33541,7.28802
4,right,5.775,5.60444,7.34549
4,right,5.8,5.44705,7.37571
4,right,5.825,5.51905,7.46589
4,right,5.85,5.23646,7.44964
4,right,5.875,5.00221,7.3802
4,right,5.9,4.78587,7.66335
4,right,5.925,4.80825,7.59854
4,right,5.95,4.57421,7.76
4,right,5.975,4.51848,7.78358
4,right,6.0,4.42287,7.9766
4,right,6.025,4.57838,7.89923
4,right,6.05,4.37506,7.92624
4,right,6.075,4.35048,7.99757
4,right,6.1,4.20247,8.07799
4,right,6.125,4.44548,7.93611
4,right,6.15,4.12957,7.98471
4,right,6.175,4.14302,7.77105
4,right,6.2,4.27585,7.75412
4,right,6.225,4.2007,7.89034
4,right,6.25,4.24175,7.62909
4,right,6.275,4.30586,7.51687
4,right,6.3,4.0927,7.36307
4,right,6.325,4.26043,7.50188
4,right,6.35,4.20981,7.36028
4,right,6.375,4.75124,7.24672
4,right,6.4,4.71211,7.45041
4,right,6.425,4.99765,7.2899
4,right,6.45,5.56274,6.94543
4,right,6.475,5.33496,7.22641
4,right,6.5,5.53543,7.34868
4,right,6.525,5.46023,7.37896
4,right,6.55,5.32482,7.36749
4,right,6.575,4.78349,7.64251
4,right,6.6,4.86369,7.49613
4,right,6.625,4.54753,7.49989
4,right,6.65,4.69551,7.64703
4,right,6.675,4.6517,7.71315
4,right,6.7,4.75995,7.82438
4,right,6.725,4.35802,8.0116
4,right,6.75,4.40425,7.89235
4,right,6.775,4.19862,7.95693
4,right,6.8,4.2383,8.00227
4,right,6.825,3.98499,8.10365
4,right,6.85,4.10831,7.84571
4,right,6.875,4.17679,7.86243
4,right,6.9,4.08707,8.00102
4,right,6.925,4.19289,7.60773
4,right,6.95,4.03947,7.71218
4,right,6.975,4.27129,7.55313
4,right,7.0,4.09995,7.50796
4,right,7.025,4.22401,7.30381
4,right,7.05,4.33463,7.21404
4,right,7.075,4.43978,7.397
4,right,7.1,4.63166,7.21244
4,right,7.125,5.00198,7.42918
4,right,7.15,5.32975,7.04893
4,right,7.175,5.38038,7.19716
4,right,7.2,5.58957,7.29284
4,right,7.225,5.57949,7.2547
4,right,7.25,5.36901,7.42864
4,right,7.275,4.86194,7.35219
4,right,7.3,4.82697,7.62981
4,right,7.325,4.68711,7.62091
4,right,7.35,4.55907,7.61741
4,right,7.375,4.66884,7.83745
4,right,7.4,4.62561,7.78258
4,right,7.425,4.34393,7.93996
4,right,7.45,4.5303,7.94656
4,right,7.475,4.42387,8.04766
4,right,7.5,4.26683,8.12534
4,right,7.525,4.30899,8.08582
4,right,7.55,4.13337,7.98339
4,right,7.575,4.12307,8.06385
4,right,7.6,4.10386,7.80029
4,right,7.625,4.1306,7.8037
4,right,7.65,4.00631,7.70857
4,right,7.675,4.1738,7.55999
4,right,7.7,4.26168,7.4925
4,right,7.725,4.05838,7.46309
4,right,7.75,4.30202,7.31957
4,right,7.775,4.1859,7.37196
4,right,7.8,4.50808,7.13179
4,right,7.825,4.72652,7.13085
4,right,7.85,4.99458,7.11672
4,right,7.875,5.14628,7.0829
4,right,7.9,5.40848,7.43592
4,right,7.925,5.72993,7.27296
4,right,7.95,5.41672,7.19682
4,right,7.975,5.20038,7.41851
4,right,8.0,4.70428,7.51632
4,right,8.025,4.91547,7.62236
4,right,8.05,4.90918,7.77931
4,right,8.075,4.67898,7.72946
4,right,8.1,4.49789,7.79703
4,right,8.125,4.50098,7.9441
4,right,8.15,4.69175,8.06805
4,right,8.175,4.53615,7.9735
4,right,8.2,4.19071,7.86886
4,right,8.225,4.18844,7.91626
4,right,8.25,4.18052,7.88188
4,right,8.275,4.24531,7.80145
4,right,8.3,4.27449,7.80915
4,right,8.325,4.12323,7.85341
4,right,8.35,4.0126,7.79839
4,right,8.375,4.07722,7.72392
4,right,8.4,4.10573,7.53065
4,right,8.425,4.06925,7.50226
4,right,8.45,4.0109,7.4568
4,right,8.475,4.23479,7.15784
4,right,8.5,4.34185,7.14543
4,right,8.525,4.69152,7.25697
4,right,8.55,5.14324,7.26479
4,right,8.575,5.33611,7.25366
4,right,8.6,5.62931,7.18875
4,right,8.625,5.54156,7.31197
4,right,8.65,5.5555,7.37803
4,right,8.675,5.14449,7.34722
4,right,8.7,4.94755,7.57709
4,right,8.725,4.85459,7.81653
4,right,8.75,4.42188,7.73239
4,right,8.775,4.56815,7.61617
4,right,8.8,4.7811,7.81628
4,right,8.825,4.58019,8.03603
4,right,8.85,4.23434,8.09795
4,right,8.875,4.30871,7.91187
4,right,8.9,4.49949,8.02247
4,right,8.925,4.30315,7.93211
4,right,8.95,4.30293,7.92344
4,right,8.975,4.33234,7.90348
4,right,9.0,4.28909,7.80851
4,right,9.025,4.23181,7.6615
4,right,9.05,4.06807,7.68373
4,right,9.075,4.41804,7.60105
4,right,9.1,4.18103,7.41524
4,right,9.125,4.08387,7.4921
4,right,9.15,4.2086,7.37642
4,right,9.175,4.44411,7.29978
4,right,9.2,4.5254,7.14537
4,right,9.225,4.84739,7.14862
4,right,9.25,4.98643,7.25137
4,right,9.275,5.37912,7.23027
4,right,9.3,5.53502,7.20994
4,right,9.325,5.43982,7.08692
4,right,9.35,5.30446,7.23274
4,right,9.375,5.18101,7.36877
4,right,9.4,4.9379,7.59641
4,right,9.425,4.7029,7.52627
4,right,9.45,4.91174,7.49397
4,right,9.475,4.69348,7.76179
4,right,9.5,4.69153,7.84869
4,right,9.525,4.59084,7.95414
4,right,9.55,4.50318,7.9516
4,right,9.575,4.54617,7.89204
4,right,9.6,4.57732,8.04433
4,right,9.625,4.3924,7.90887
4,right,9.65,4.55628,8.26572
4,right,9.675,4.01133,7.924
4,right,9.7,4.28252,7.78573
4,right,9.725,4.34086,7.85208
4,right,9.75,4.2565,7.69266
4,right,9.775,4.44976,7.74313
4,right,9.8,4.06741,7.484
4,right,9.825,4.24515,7.49402
4,right,9.85,4.23225,7.28383
4,right,9.875,4.57334,7.2281
4,right,9.9,4.46499,7.32718
4,right,9.925,5.11239,7.04797
4,right,9.95,5.38786,7.38606
4,right,9.975,5.56461,7.36214
4,right,10.0,5.54483,7.37054
4,right,10.025,5.60345,7.33012
4,right,10.05,5.50134,7.16136
4,right,10.075,5.15605,7.39251
4,right,10.1,5.09134,7.5016
4,right,10.125,4.66239,7.57368
4,right,10.15,4.94576,7.69267
4,right,10.175,4.78268,7.60455
4,right,10.2,4.66673,7.92143
4,right,10.225,4.69508,7.95114
4,right,10.25,4.59319,7.98587
4,right,10.275,4.53385,7.91082
4,right,10.3,4.59489,7.97861
4,right,10.325,4.51558,8.0947
4,right,10.35,4.61701,7.85924
4,right,10.375,4.45097,8.00366
4,right,10.4,4.28838,7.83076
4,right,10.425,4.35999,7.7724
4,right,10.45,4.36009,7.77888
4,right,10.475,4.40985,7.81769
4,right,10.5,4.20841,7.53005
4,right,10.525,4.33088,7.50147
4,right,10.55,4.40468,7.30842
4,right,10.575,4.15721,7.45839
4,right,10.6,4.43388,7.20163
4,right,10.625,4.62357,7.27353
4,right,10.65,5.28553,7.20893
4,right,10.675,5.56856,7.35307
4,right,10.7,5.83187,7.2734
4,right,10.725,5.76163,7.31551
4,right,10.75,5.54529,7.35789
4,right,10.775,5.26937,7.35313
4,right,10.8,5.06909,7.45191
4,right,10.825,4.92674,7.43894
4,right,10.85,4.89638,7.72541
4,right,10.875,4.89503,7.62214
4,right,10.9,4.68685,7.91065
4,right,10.925,4.64237,7.81427
4,right,10.95,4.66163,7.79082
4,right,10.975,4.71284,7.90056
4,right,11.0,4.5794,7.89224
4,right,11.025,4.49326,7.98386
4,right,11.05,4.58477,7.94975
4,right,11.075,4.54351,7.97785
4,right,11.1,4.59364,7.89337
4,right,11.125,4.22786,7.89468
4,right,11.15,4.44031,7.58352
4,right,11.175,4.46363,7.62863
4,right,11.2,4.24831,7.62757
4,right,11.225,4.41435,7.50275
4,right,11.25,4.26827,7.38173
4,right,11.275,4.50675,7.33337
4,right,11.3,4.56348,7.37941
4,right,11.325,4.86496,7.33271
4,right,11.35,5.16896,7.11331
4,right,11.375,5.17533,7.18813
4,right,11.4,5.67652,7.14369
4,right,11.425,5.83575,7.28168
4,right,11.45,5.77088,7.39463
4,right,11.475,5.59487,7.48963
4,right,11.5,5.26111,7.26302
4,right,11.525,5.30272,7.46502
4,right,11.55,4.93114,7.63072
4,right,11.575,4.76966,7.52864
4,right,11.6,4.85471,7.59881
4,right,11.625,4.81636,7.83474
4,right,11.65,4.90125,7.68023
4,right,11.675,4.71154,7.95391
4,right,11.7,4.61717,7.98282
4,right,11.725,4.45814,8.09688
4,right,11.75,4.71084,8.00443
4,right,11.775,4.42804,7.74197
4,right,11.8,4.42453,8.07949
4,right,11.825,4.47648,7.7979
4,right,11.85,4.58215,7.78542
4,right,11.875,4.27687,7.76364
4,right,11.9,4.3187,7.60114
4,right,11.925,4.37873,7.49245
4,right,11.95,4.42306,7.35081
4,right,11.975,4.39749,7.53768
4,right,12.0,4.43263,7.1955
4,right,12.025,4.89787,7.19371
4,right,12.05,4.94562,7.30909
4,right,12.075,5.37186,7.1663
4,right,12.1,5.59306,7.0841
4,right,12.125,5.887,7.19922
4,right,12.15,5.91295,7.13465
4,right,12.175,5.77686,7.30913
4,right,12.2,5.42611,7.36627
4,right,12.225,5.0104,7.44946
4,right,12.25,5.23846,7.74948
4,right,12.275,4.93415,7.63815
4,right,12.3,4.9683,7.70394
4,right,12.325,4.89749,7.81921
4,right,12.35,4.67467,7.90996
4,right,12.375,4.72771,7.82962
4,right,12.4,4.56045,7.99958
4,right,12.425,4.45771,7.979
4,right,12.45,4.41722,7.97822
4,right,12.475,4.45426,7.97377
4,right,12.5,4.3584,7.89332
4,right,12.525,4.37404,7.80725
4,right,12.55,4.50038,7.85532
4,right,12.575,4.473,7.69538
4,right,12.6,4.42013,7.55104
4,right,12.625,4.47048,7.61024
4,right,12.65,4.34929,7.44994
4,right,12.675,4.50881,7.43174
4,right,12.7,4.72472,7.37884
4,right,12.725,4.76564,7.10425
4,right,12.75,5.12237,7.21831
4,right,12.775,5.60705,7.19055
4,right,12.8,5.83854,7.28649
4,right,12.825,5.68979,7.10361
4,right,12.85,5.74082,7.11123
4,right,12.875,5.64723,7.42561
4,right,12.9,5.31595,7.55517
4,right,12.925,5.19185,7.58899
4,right,12.95,4.95276,7.59117
4,right,12.975,4.81068,7.58296
4,right,13.0,4.95844,7.76452
4,right,13.025,4.79493,7.80064
4,right,13.05,4.9515,7.83053
4,right,13.075,4.67493,8.12657
4,right,13.1,4.6078,7.9631
4,right,13.125,4.62306,8.12092
4,right,13.15,4.27421,7.95749
4,right,13.175,4.56477,7.94214
4,right,13.2,4.63622,8.05332
4,right,13.225,4.54568,7.95453
4,right,13.25,4.53841,7.82717
4,right,13.275,4.38232,7.80069
4,right,13.3,4.59637,7.53061
4,right,13.325,4.53723,7.5868
4,right,13.35,4.41444,7.48956
4,right,13.375,4.29289,7.48594
4,right,13.4,4.49541,7.41643
4,right,13.425,4.65094,7.19741
4,right,13.45,5.01949,7.12674
4,right,13.475,5.2342,7.35075
4,right,13.5,5.52095,7.08706
4,right,13.525,5.69969,7.36717
4,right,13.55,5.71781,7.19784
4,right,13.575,5.74566,7.26726
4,right,13.6,5.2835,7.41634
4,right,13.625,5.29966,7.33712
4,right,13.65,4.8732,7.6505
4,right,13.675,4.89552,7.56773
4,right,13.7,4.78814,7.71324
4,right,13.725,4.66809,7.74473
4,right,13.75,4.83373,7.883
4,right,13.775,4.85957,7.78249
4,right,13.8,4.46375,7.76074
4,right,13.825,4.567,7.86681
4,right,13.85,4.36708,7.91914
4,right,13.875,4.46904,7.87472
4,right,13.9,4.31198,8.0545
4,right,13.925,4.4632,7.9684
4,right,13.95,4.30636,7.83994
4,right,13.975,4.43664,7.73352
4,right,14.0,4.36119,7.75711
4,right,14.025,4.22446,7.57993
4,right,14.05,4.34908,7.63746
4,right,14.075,4.40488,7.45859
4,right,14.1,4.37268,7.41935
4,right,14.125,4.70343,7.32395
4,right,14.15,4.97337,7.33189
4,right,14.175,5.23979,7.27876
4,right,14.2,5.66789,7.04381
4,right,14.225,5.5629,7.26514
4,right,14.25,5.64778,7.48721
4,right,14.275,5.33947,7.39466
4,right,14.3,5.3491,7.34507
4,right,14.325,4.97909,7.48994
4,right,14.35,4.82239,7.50677
4,right,14.375,4.89421,7.53292
4,right,14.4,4.5991,7.5646
4,right,14.425,4.72561,7.67411
4,right,14.45,4.85643,7.81747
4,right,14.475,4.5883,7.83028
4,right,14.5,4.68287,7.99205
4,right,14.525,4.7283,8.01625
4,right,14.55,4.64475,8.3461
4,right,14.575,4.21318,7.91894
4,right,14.6,4.22689,8.05148
4,right,14.625,4.3058,7.98461
4,right,14.65,4.16979,7.77534
4,right,14.675,4.54389,7.76804
4,right,14.7,4.43757,7.77925
4,right,14.725,4.35444,7.58583
4,right,14.75,4.20667,7.53432
4,right,14.775,4.25466,7.60807
4,right,14.8,4.47969,7.3523
4,right,14.825,4.42051,7.39147
4,right,14.85,4.70865,7.31431
4,right,14.875,5.00792,7.23686
4,right,14.9,5.38662,7.1117
4,right,14.925,5.72662,7.07966
4,right,14.95,5.60148,7.14908
4,right,14.975,5.83738,7.16158
5,left,0.0,4.94457,7.22267
5,left,0.025,4.93708,7.36863
5,left,0.05,5.28731,7.22961
5,left,0.075,5.76905,7.53513
5,left,0.1,6.33958,7.45556
5,left,0.125,6.20757,7.46705
5,left,0.15,5.94111,7.89786
5,left,0.175,6.11698,7.67077
5,left,0.2,5.72383,7.77463
5,left,0.225,5.44922,7.89104
5,left,0.25,5.72641,7.8825
5,left,0.275,5.1079,7.78861
5,left,0.3,5.36879,7.94597
5,left,0.325,5.03104,7.92494
5,left,0.35,5.12099,7.84611
5,left,0.375,5.07099,8.23874
5,left,0.4,5.12827,8.09385
5,left,0.425,4.81824,7.89036
5,left,0.45,4.84213,7.64463
5,left,0.475,4.74334,7.55739
5,left,0.5,4.96497,7.57945
5,left,0.525,4.75237,7.46106
5,left,0.55,4.79272,7.46056
5,left,0.575,4.81311,7.29581
5,left,0.6,4.99885,7.32906
5,left,0.625,5.13338,6.95921
5,left,0.65,4.97493,7.39023
5,left,0.675,4.91646,7.35209
5,left,0.7,4.72166,7.19923
5,left,0.725,4.95034,7.48485
5,left,0.75,5.346,7.28744
5,left,0.775,5.69974,7.30217
5,left,0.8,5.62881,7.31508
5,left,0.825,6.40725,7.44557
5,left,0.85,6.47041,7.81497
5,left,0.875,5.99205,7.68783
5,left,0.9,6.19124,7.86728
5,left,0.925,6.20952,7.62751
5,left,0.95,5.79864,7.79481
5,left,0.975,5.553,7.921
5,left,1.0,5.23838,8.09418
5,left,1.025,5.8163,8.07406
5,left,1.05,5.50719,7.9687
5,left,1.075,5.24863,7.95061
5,left,1.1,5.48142,7.81781
5,left,1.125,5.16105,7.87548
5,left,1.15,5.25671,7.678
5,left,1.175,5.1447,7.79481
5,left,1.2,4.93893,7.7151
5,left,1.225,5.10246,7.48955
5,left,1.25,4.88998,7.48007
5,left,1.275,5.10493,7.48812
5,left,1.3,5.01882,7.32261
5,left,1.325,4.91785,7.28904
5,left,1.35,4.96685,7.31137
5,left,1.375,5.08735,7.10126
5,left,1.4,4.87719,7.33236
5,left,1.425,5.10639,7.05011
5,left,1.45,5.09273,7.45187
5,left,1.475,5.19855,7.26277
5,left,1.5,5.53537,7.3387
5,left,1.525,6.16393,7.36233
5,left,1.55,6.52341,7.39916
5,left,1.575,6.19135,7.81335
5,left,1.6,6.31581,7.81924
5,left,1.625,6.25346,7.85687
5,left,1.65,6.06834,7.93858
5,left,1.675,5.75251,7.96307
5,left,1.7,5.36706,7.93087
5,left,1.725,5.38797,7.59587
5,left,1.75,5.53902,8.08983
5,left,1.775,5.52051,7.91299
5,left,1.8,4.97635,7.97434
